original_word,meaning,generated_word,model,language,trial
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양,,google/gemma-3-12b-it,ko,trial16
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태,,google/gemma-3-12b-it,ko,trial16
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양,,google/gemma-3-12b-it,ko,trial16
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,,google/gemma-3-12b-it,ko,trial16
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌,,google/gemma-3-12b-it,ko,trial17
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태,,google/gemma-3-12b-it,ko,trial17
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양",,google/gemma-3-12b-it,ko,trial17
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양,,google/gemma-3-12b-it,ko,trial17
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양,,google/gemma-3-12b-it,ko,trial17
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,,google/gemma-3-12b-it,ko,trial17
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양,,google/gemma-3-12b-it,ko,trial17
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태,,google/gemma-3-12b-it,ko,trial17
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양,,google/gemma-3-12b-it,ko,trial17
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,,google/gemma-3-12b-it,ko,trial17
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌,,google/gemma-3-12b-it,ko,trial18
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태,,google/gemma-3-12b-it,ko,trial18
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양",,google/gemma-3-12b-it,ko,trial18
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양,,google/gemma-3-12b-it,ko,trial18
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양,,google/gemma-3-12b-it,ko,trial18
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,,google/gemma-3-12b-it,ko,trial18
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양,,google/gemma-3-12b-it,ko,trial18
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태,,google/gemma-3-12b-it,ko,trial18
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양,,google/gemma-3-12b-it,ko,trial18
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,,google/gemma-3-12b-it,ko,trial18
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌,,google/gemma-3-12b-it,ko,trial19
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태,,google/gemma-3-12b-it,ko,trial19
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양",,google/gemma-3-12b-it,ko,trial19
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양,,google/gemma-3-12b-it,ko,trial19
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양,,google/gemma-3-12b-it,ko,trial19
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,,google/gemma-3-12b-it,ko,trial19
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양,,google/gemma-3-12b-it,ko,trial19
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태,,google/gemma-3-12b-it,ko,trial19
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양,,google/gemma-3-12b-it,ko,trial19
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,,google/gemma-3-12b-it,ko,trial19
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌,,google/gemma-3-12b-it,ko,trial20
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태,,google/gemma-3-12b-it,ko,trial20
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양",,google/gemma-3-12b-it,ko,trial20
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양,,google/gemma-3-12b-it,ko,trial20
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양,,google/gemma-3-12b-it,ko,trial20
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,,google/gemma-3-12b-it,ko,trial20
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양,,google/gemma-3-12b-it,ko,trial20
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태,,google/gemma-3-12b-it,ko,trial20
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양,,google/gemma-3-12b-it,ko,trial20
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,,google/gemma-3-12b-it,ko,trial20
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌,,google/gemma-3-12b-it,ko,trial21
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태,,google/gemma-3-12b-it,ko,trial21
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양",,google/gemma-3-12b-it,ko,trial21
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양,,google/gemma-3-12b-it,ko,trial21
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양,,google/gemma-3-12b-it,ko,trial21
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,,google/gemma-3-12b-it,ko,trial21
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양,,google/gemma-3-12b-it,ko,trial21
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태,,google/gemma-3-12b-it,ko,trial21
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양,,google/gemma-3-12b-it,ko,trial21
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,,google/gemma-3-12b-it,ko,trial21
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌,벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial19
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태,벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial19
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양",벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial19
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양,벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial19
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양,벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial19
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial19
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양,벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial19
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태,벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial19
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양,벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial19
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial19
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌,벌레처럼 떠다니는 피부의 감각,Qwen/Qwen3-4b,ko,trial20
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태,벌레처럼 떨리는 피부,Qwen/Qwen3-4b,ko,trial20
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양",벌레처럼 떨리는 피부,Qwen/Qwen3-4b,ko,trial20
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양,벌레처럼 떨리는 피부,Qwen/Qwen3-4b,ko,trial20
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양,벌레처럼 떨리는 피부,Qwen/Qwen3-4b,ko,trial20
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,벌레처럼 떨리는 피부,Qwen/Qwen3-4b,ko,trial20
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양,벌레처럼 떨리는 피부,Qwen/Qwen3-4b,ko,trial20
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태,벌레처럼 떨리는 피부,Qwen/Qwen3-4b,ko,trial20
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양,벌레처럼 떨리는 피부,Qwen/Qwen3-4b,ko,trial20
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,벌레처럼 떨리는 피부,Qwen/Qwen3-4b,ko,trial20
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌,벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial21
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태,벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial21
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양",벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial21
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양,벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial21
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양,벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial21
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial21
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양,벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial21
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태,벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial21
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양,벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial21
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,벌레처럼 떠다니는 피부의 떨림,Qwen/Qwen3-4b,ko,trial21
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌,피로운 기어음,Qwen/Qwen3-4b,ko,trial22
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태,피로운 기어음,Qwen/Qwen3-4b,ko,trial22
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양",피로운 기어음,Qwen/Qwen3-4b,ko,trial22
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양,피로운 기어음,Qwen/Qwen3-4b,ko,trial22
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양,피로운 기어음,Qwen/Qwen3-4b,ko,trial22
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,피로운 기어음,Qwen/Qwen3-4b,ko,trial22
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양,피로운 기어음,Qwen/Qwen3-4b,ko,trial22
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태,피로운 기어음,Qwen/Qwen3-4b,ko,trial22
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양,피로운 기어음,Qwen/Qwen3-4b,ko,trial22
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,피로운 기어음,Qwen/Qwen3-4b,ko,trial22
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌,kri-mara,Qwen/Qwen3-4b-thinking,ko,trial1
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태,크리티크,Qwen/Qwen3-4b-thinking,ko,trial1
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양",크리티크,Qwen/Qwen3-4b-thinking,ko,trial1
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양,크리티크,Qwen/Qwen3-4b-thinking,ko,trial1
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양,크리티크,Qwen/Qwen3-4b-thinking,ko,trial1
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,크리티크,Qwen/Qwen3-4b-thinking,ko,trial1
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양,크리티크,Qwen/Qwen3-4b-thinking,ko,trial1
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태,크리티크,Qwen/Qwen3-4b-thinking,ko,trial1
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양,크리티크,Qwen/Qwen3-4b-thinking,ko,trial1
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,크리티크,Qwen/Qwen3-4b-thinking,ko,trial1
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌,크리티크,Qwen/Qwen3-4b-thinking,ko,trial2
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태,크리티크,Qwen/Qwen3-4b-thinking,ko,trial2
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양",크리티크,Qwen/Qwen3-4b-thinking,ko,trial2
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양,크리티크,Qwen/Qwen3-4b-thinking,ko,trial2
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양,크리티크,Qwen/Qwen3-4b-thinking,ko,trial2
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,크리티크,Qwen/Qwen3-4b-thinking,ko,trial2
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양,크리티크,Qwen/Qwen3-4b-thinking,ko,trial2
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태,크리티크,Qwen/Qwen3-4b-thinking,ko,trial2
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양,크리티크,Qwen/Qwen3-4b-thinking,ko,trial2
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,크리티크,Qwen/Qwen3-4b-thinking,ko,trial2
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌,kri-tik,Qwen/Qwen3-4b-thinking,ko,trial4
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태,kri-tik,Qwen/Qwen3-4b-thinking,ko,trial4
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양",kri-tik,Qwen/Qwen3-4b-thinking,ko,trial4
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양,kri-tik,Qwen/Qwen3-4b-thinking,ko,trial4
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양,kri-tik,Qwen/Qwen3-4b-thinking,ko,trial4
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,kri-tik,Qwen/Qwen3-4b-thinking,ko,trial4
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양,kri-tik,Qwen/Qwen3-4b-thinking,ko,trial4
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태,kri-tik,Qwen/Qwen3-4b-thinking,ko,trial4
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양,kri-tik,Qwen/Qwen3-4b-thinking,ko,trial4
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,kri-tik,Qwen/Qwen3-4b-thinking,ko,trial4
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌,비자리,Qwen/Qwen3-4b-thinking,ko,trial6
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태,벌자릿,Qwen/Qwen3-4b-thinking,ko,trial6
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양",벌자릿,Qwen/Qwen3-4b-thinking,ko,trial6
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양,벌자릿,Qwen/Qwen3-4b-thinking,ko,trial6
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양,벌자릿,Qwen/Qwen3-4b-thinking,ko,trial6
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,벌자릿,Qwen/Qwen3-4b-thinking,ko,trial6
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양,벌자릿,Qwen/Qwen3-4b-thinking,ko,trial6
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태,벌자릿,Qwen/Qwen3-4b-thinking,ko,trial6
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양,벌자릿,Qwen/Qwen3-4b-thinking,ko,trial6
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,벌자릿,Qwen/Qwen3-4b-thinking,ko,trial6
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌,기자리,Qwen/Qwen3-4b-thinking,ko,trial12
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태,기자리,Qwen/Qwen3-4b-thinking,ko,trial12
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양",기자리,Qwen/Qwen3-4b-thinking,ko,trial12
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양,기자리,Qwen/Qwen3-4b-thinking,ko,trial12
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양,기자리,Qwen/Qwen3-4b-thinking,ko,trial12
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,기자리,Qwen/Qwen3-4b-thinking,ko,trial12
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양,기자리,Qwen/Qwen3-4b-thinking,ko,trial12
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태,기자리,Qwen/Qwen3-4b-thinking,ko,trial12
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양,기자리,Qwen/Qwen3-4b-thinking,ko,trial12
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,기자리,Qwen/Qwen3-4b-thinking,ko,trial12
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌,자릿벌레,Qwen/Qwen3-4b-thinking,ko,trial13
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태,벌레간지,Qwen/Qwen3-4b-thinking,ko,trial13
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양",벌레간지,Qwen/Qwen3-4b-thinking,ko,trial13
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양,벌레간지,Qwen/Qwen3-4b-thinking,ko,trial13
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양,벌레간지,Qwen/Qwen3-4b-thinking,ko,trial13
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,벌레간지,Qwen/Qwen3-4b-thinking,ko,trial13
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양,벌레간지,Qwen/Qwen3-4b-thinking,ko,trial13
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태,벌레간지,Qwen/Qwen3-4b-thinking,ko,trial13
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양,벌레간지,Qwen/Qwen3-4b-thinking,ko,trial13
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,벌레간지,Qwen/Qwen3-4b-thinking,ko,trial13
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌,벌레기어간지럽,Qwen/Qwen3-4b-thinking,ko,trial14
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태,벌레자릿,Qwen/Qwen3-4b-thinking,ko,trial14
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양",벌레자릿,Qwen/Qwen3-4b-thinking,ko,trial14
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양,벌레자릿,Qwen/Qwen3-4b-thinking,ko,trial14
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양,벌레자릿,Qwen/Qwen3-4b-thinking,ko,trial14
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,벌레자릿,Qwen/Qwen3-4b-thinking,ko,trial14
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양,벌레자릿,Qwen/Qwen3-4b-thinking,ko,trial14
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태,벌레자릿,Qwen/Qwen3-4b-thinking,ko,trial14
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양,벌레자릿,Qwen/Qwen3-4b-thinking,ko,trial14
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양,벌레자릿,Qwen/Qwen3-4b-thinking,ko,trial14
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌,"

스커리",Qwen/Qwen3-4b-thinking,ko,trial15
