original_word,meaning,generated_word,model,language,trial
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,フンフンピヤリ,google/gemma-3-4B-it,ja,trial19
あざあざ,あざやか。,フンフンピヤリ,google/gemma-3-4B-it,ja,trial19
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,フンフンピヤリ,google/gemma-3-4B-it,ja,trial19
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,フンフンピヤリ,google/gemma-3-4B-it,ja,trial19
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,フンフンピヤリ,google/gemma-3-4B-it,ja,trial19
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,フンフンピヤリ,google/gemma-3-4B-it,ja,trial19
あはは,口を大きくあけて高く笑う声。,フンフンピヤリ,google/gemma-3-4B-it,ja,trial19
あぶあぶ,水におぼれて苦しむさまを表わす語。,フンフンピヤリ,google/gemma-3-4B-it,ja,trial19
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,フンフンピヤリ,google/gemma-3-4B-it,ja,trial19
あーん,目下の者などに、いばって問い掛けるときのことば。,フンフンピクピク,google/gemma-3-4B-it,ja,trial20
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,フンフンピクピク,google/gemma-3-4B-it,ja,trial20
あざあざ,あざやか。,フンフンピクピク,google/gemma-3-4B-it,ja,trial20
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,フンフンピクピク,google/gemma-3-4B-it,ja,trial20
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,フンフンピクピク,google/gemma-3-4B-it,ja,trial20
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,フンフンピクピク,google/gemma-3-4B-it,ja,trial20
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,フンフンピクピク,google/gemma-3-4B-it,ja,trial20
あはは,口を大きくあけて高く笑う声。,フンフンピクピク,google/gemma-3-4B-it,ja,trial20
あぶあぶ,水におぼれて苦しむさまを表わす語。,フンフンピクピク,google/gemma-3-4B-it,ja,trial20
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,フンフンピクピク,google/gemma-3-4B-it,ja,trial20
あーん,目下の者などに、いばって問い掛けるときのことば。,フリツリグ,google/gemma-3-4B-it,ja,trial21
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,フリフリシシ,google/gemma-3-4B-it,ja,trial21
あざあざ,あざやか。,フリフリシシ,google/gemma-3-4B-it,ja,trial21
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,フリフリシシ,google/gemma-3-4B-it,ja,trial21
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,フリフリシシ,google/gemma-3-4B-it,ja,trial21
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,フリフリシシ,google/gemma-3-4B-it,ja,trial21
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,フリフリシシ,google/gemma-3-4B-it,ja,trial21
あはは,口を大きくあけて高く笑う声。,フリフリシシ,google/gemma-3-4B-it,ja,trial21
あぶあぶ,水におぼれて苦しむさまを表わす語。,フリフリシシ,google/gemma-3-4B-it,ja,trial21
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,フリフリシシ,google/gemma-3-4B-it,ja,trial21
あーん,目下の者などに、いばって問い掛けるときのことば。,クッパ！,google/gemma-3-4B-it,ja,trial22
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,クゥルゥー,google/gemma-3-4B-it,ja,trial22
あざあざ,あざやか。,クゥルゥー,google/gemma-3-4B-it,ja,trial22
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,クゥルゥー,google/gemma-3-4B-it,ja,trial22
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,クゥルゥー,google/gemma-3-4B-it,ja,trial22
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,クゥルゥー,google/gemma-3-4B-it,ja,trial22
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,クゥルゥー,google/gemma-3-4B-it,ja,trial22
あはは,口を大きくあけて高く笑う声。,クゥルゥー,google/gemma-3-4B-it,ja,trial22
あぶあぶ,水におぼれて苦しむさまを表わす語。,クゥルゥー,google/gemma-3-4B-it,ja,trial22
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,クゥルゥー,google/gemma-3-4B-it,ja,trial22
あーん,目下の者などに、いばって問い掛けるときのことば。,つるりんと、ふりまわすような、威圧感を伴う問いかけ,google/gemma-3-12B-it,ja,trial6
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,つるりんと、ふりまわすような、威圧感を伴う問いかけ,google/gemma-3-12B-it,ja,trial6
あざあざ,あざやか。,つるりんと、ふりまわすような、威圧感を伴う問いかけ,google/gemma-3-12B-it,ja,trial6
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,つるりんと、ふりまわすような、威圧感を伴う問いかけ,google/gemma-3-12B-it,ja,trial6
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,つるりんと、ふりまわすような、威圧感を伴う問いかけ,google/gemma-3-12B-it,ja,trial6
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,つるりんと、ふりまわすような、威圧感を伴う問いかけ,google/gemma-3-12B-it,ja,trial6
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,つるりんと、ふりまわすような、威圧感を伴う問いかけ,google/gemma-3-12B-it,ja,trial6
あはは,口を大きくあけて高く笑う声。,つるりんと、ふりまわすような、威圧感を伴う問いかけ,google/gemma-3-12B-it,ja,trial6
あぶあぶ,水におぼれて苦しむさまを表わす語。,つるりんと、ふりまわすような、威圧感を伴う問いかけ,google/gemma-3-12B-it,ja,trial6
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,つるりんと、ふりまわすような、威圧感を伴う問いかけ,google/gemma-3-12B-it,ja,trial6
あーん,目下の者などに、いばって問い掛けるときのことば。,つるりんと、ふりまわすような、高き声の響きを想像して…,google/gemma-3-12B-it,ja,trial12
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,つるりんと、ふりまわすような、高き声の響きを想像して…,google/gemma-3-12B-it,ja,trial12
あざあざ,あざやか。,つるりんと、ふりまわすような、高き声の響きを想像して…,google/gemma-3-12B-it,ja,trial12
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,つるりんと、ふりまわすような、高き声の響きを想像して…,google/gemma-3-12B-it,ja,trial12
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,つるりんと、ふりまわすような、高き声の響きを想像して…,google/gemma-3-12B-it,ja,trial12
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,つるりんと、ふりまわすような、高き声の響きを想像して…,google/gemma-3-12B-it,ja,trial12
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,つるりんと、ふりまわすような、高き声の響きを想像して…,google/gemma-3-12B-it,ja,trial12
あはは,口を大きくあけて高く笑う声。,つるりんと、ふりまわすような、高き声の響きを想像して…,google/gemma-3-12B-it,ja,trial12
あぶあぶ,水におぼれて苦しむさまを表わす語。,つるりんと、ふりまわすような、高き声の響きを想像して…,google/gemma-3-12B-it,ja,trial12
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,つるりんと、ふりまわすような、高き声の響きを想像して…,google/gemma-3-12B-it,ja,trial12
あーん,目下の者などに、いばって問い掛けるときのことば。,ふりふりちょうだい,google/gemma-3-12B-it,ja,trial13
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,ふりふりちょい,google/gemma-3-12B-it,ja,trial13
あざあざ,あざやか。,ふりふりちょい,google/gemma-3-12B-it,ja,trial13
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,ふりふりちょい,google/gemma-3-12B-it,ja,trial13
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,ふりふりちょい,google/gemma-3-12B-it,ja,trial13
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,ふりふりちょい,google/gemma-3-12B-it,ja,trial13
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ふりふりちょい,google/gemma-3-12B-it,ja,trial13
あはは,口を大きくあけて高く笑う声。,ふりふりちょい,google/gemma-3-12B-it,ja,trial13
あぶあぶ,水におぼれて苦しむさまを表わす語。,ふりふりちょい,google/gemma-3-12B-it,ja,trial13
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,ふりふりちょい,google/gemma-3-12B-it,ja,trial13
あーん,目下の者などに、いばって問い掛けるときのことば。,ふん、とせせせ…？,google/gemma-3-12B-it,ja,trial14
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,ふん、とせせせ…？,google/gemma-3-12B-it,ja,trial14
あざあざ,あざやか。,ふん、とせせせ…？,google/gemma-3-12B-it,ja,trial14
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,ふん、とせせせ…？,google/gemma-3-12B-it,ja,trial14
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,ふん、とせせせ…？,google/gemma-3-12B-it,ja,trial14
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,ふん、とせせせ…？,google/gemma-3-12B-it,ja,trial14
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ふん、とせせせ…？,google/gemma-3-12B-it,ja,trial14
あはは,口を大きくあけて高く笑う声。,ふん、とせせせ…？,google/gemma-3-12B-it,ja,trial14
あぶあぶ,水におぼれて苦しむさまを表わす語。,ふん、とせせせ…？,google/gemma-3-12B-it,ja,trial14
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,ふん、とせせせ…？,google/gemma-3-12B-it,ja,trial14
あーん,目下の者などに、いばって問い掛けるときのことば。,ふりむきり,google/gemma-3-12B-it,ja,trial15
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,ふりむきり,google/gemma-3-12B-it,ja,trial15
あざあざ,あざやか。,ふりむきり,google/gemma-3-12B-it,ja,trial15
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,ふりむきり,google/gemma-3-12B-it,ja,trial15
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,ふりむきり,google/gemma-3-12B-it,ja,trial15
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,ふりむきり,google/gemma-3-12B-it,ja,trial15
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ふりむきり,google/gemma-3-12B-it,ja,trial15
あはは,口を大きくあけて高く笑う声。,ふりむきり,google/gemma-3-12B-it,ja,trial15
あぶあぶ,水におぼれて苦しむさまを表わす語。,ふりむきり,google/gemma-3-12B-it,ja,trial15
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,ふりむきり,google/gemma-3-12B-it,ja,trial15
あーん,目下の者などに、いばって問い掛けるときのことば。,ふりふりちょい,google/gemma-3-12B-it,ja,trial16
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,ふりふりちょい,google/gemma-3-12B-it,ja,trial16
あざあざ,あざやか。,ふりふりちょい,google/gemma-3-12B-it,ja,trial16
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,ふりふりちょい,google/gemma-3-12B-it,ja,trial16
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,ふりふりちょい,google/gemma-3-12B-it,ja,trial16
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,ふりふりちょい,google/gemma-3-12B-it,ja,trial16
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ふりふりちょい,google/gemma-3-12B-it,ja,trial16
あはは,口を大きくあけて高く笑う声。,ふりふりちょい,google/gemma-3-12B-it,ja,trial16
あぶあぶ,水におぼれて苦しむさまを表わす語。,ふりふりちょい,google/gemma-3-12B-it,ja,trial16
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,ふりふりちょい,google/gemma-3-12B-it,ja,trial16
あーん,目下の者などに、いばって問い掛けるときのことば。,ふん、とせせらあがって、きらきらと目を輝かせながら、ふっくらと鼻を膨らませて問いかける様子を想像して…,google/gemma-3-12B-it,ja,trial17
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,ふん、とせせらあがって、きらきらと目を光らせ、どす黒い声で問い詰める様子を想像して…,google/gemma-3-12B-it,ja,trial17
あざあざ,あざやか。,ふん、とせせらあがって、きらきらと目を光らせ、どす黒い声で問い詰める様子を想像して…,google/gemma-3-12B-it,ja,trial17
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,ふん、とせせらあがって、きらきらと目を光らせ、どす黒い声で問い詰める様子を想像して…,google/gemma-3-12B-it,ja,trial17
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,ふん、とせせらあがって、きらきらと目を光らせ、どす黒い声で問い詰める様子を想像して…,google/gemma-3-12B-it,ja,trial17
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,ふん、とせせらあがって、きらきらと目を光らせ、どす黒い声で問い詰める様子を想像して…,google/gemma-3-12B-it,ja,trial17
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ふん、とせせらあがって、きらきらと目を光らせ、どす黒い声で問い詰める様子を想像して…,google/gemma-3-12B-it,ja,trial17
あはは,口を大きくあけて高く笑う声。,ふん、とせせらあがって、きらきらと目を光らせ、どす黒い声で問い詰める様子を想像して…,google/gemma-3-12B-it,ja,trial17
あぶあぶ,水におぼれて苦しむさまを表わす語。,ふん、とせせらあがって、きらきらと目を光らせ、どす黒い声で問い詰める様子を想像して…,google/gemma-3-12B-it,ja,trial17
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,ふん、とせせらあがって、きらきらと目を光らせ、どす黒い声で問い詰める様子を想像して…,google/gemma-3-12B-it,ja,trial17
あーん,目下の者などに、いばって問い掛けるときのことば。,ぞんざいふぁる,google/gemma-3-12B-it,ja,trial18
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,ぞんざいふぁる,google/gemma-3-12B-it,ja,trial18
あざあざ,あざやか。,ぞんざいふぁる,google/gemma-3-12B-it,ja,trial18
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,ぞんざいふぁる,google/gemma-3-12B-it,ja,trial18
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,ぞんざいふぁる,google/gemma-3-12B-it,ja,trial18
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,ぞんざいふぁる,google/gemma-3-12B-it,ja,trial18
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ぞんざいふぁる,google/gemma-3-12B-it,ja,trial18
あはは,口を大きくあけて高く笑う声。,ぞんざいふぁる,google/gemma-3-12B-it,ja,trial18
あぶあぶ,水におぼれて苦しむさまを表わす語。,ぞんざいふぁる,google/gemma-3-12B-it,ja,trial18
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,ぞんざいふぁる,google/gemma-3-12B-it,ja,trial18
あーん,目下の者などに、いばって問い掛けるときのことば。,ぷりぷりっすっす,google/gemma-3-12B-it,ja,trial19
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,ぷりぷりっすっす,google/gemma-3-12B-it,ja,trial19
あざあざ,あざやか。,ぷりぷりっすっす,google/gemma-3-12B-it,ja,trial19
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,ぷりぷりっすっす,google/gemma-3-12B-it,ja,trial19
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,ぷりぷりっすっす,google/gemma-3-12B-it,ja,trial19
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,ぷりぷりっすっす,google/gemma-3-12B-it,ja,trial19
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ぷりぷりっすっす,google/gemma-3-12B-it,ja,trial19
あはは,口を大きくあけて高く笑う声。,ぷりぷりっすっす,google/gemma-3-12B-it,ja,trial19
あぶあぶ,水におぼれて苦しむさまを表わす語。,ぷりぷりっすっす,google/gemma-3-12B-it,ja,trial19
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,ぷりぷりっすっす,google/gemma-3-12B-it,ja,trial19
あーん,目下の者などに、いばって問い掛けるときのことば。,ふりふりーご,google/gemma-3-12B-it,ja,trial20
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,ふりふりーっすか？,google/gemma-3-12B-it,ja,trial20
あざあざ,あざやか。,ふりふりーっすか？,google/gemma-3-12B-it,ja,trial20
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,ふりふりーっすか？,google/gemma-3-12B-it,ja,trial20
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,ふりふりーっすか？,google/gemma-3-12B-it,ja,trial20
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,ふりふりーっすか？,google/gemma-3-12B-it,ja,trial20
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ふりふりーっすか？,google/gemma-3-12B-it,ja,trial20
あはは,口を大きくあけて高く笑う声。,ふりふりーっすか？,google/gemma-3-12B-it,ja,trial20
あぶあぶ,水におぼれて苦しむさまを表わす語。,ふりふりーっすか？,google/gemma-3-12B-it,ja,trial20
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,ふりふりーっすか？,google/gemma-3-12B-it,ja,trial20
あーん,目下の者などに、いばって問い掛けるときのことば。,ふりむくろっか,google/gemma-3-12B-it,ja,trial21
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,ふりむくろっか,google/gemma-3-12B-it,ja,trial21
あざあざ,あざやか。,ふりむくろっか,google/gemma-3-12B-it,ja,trial21
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,ふりむくろっか,google/gemma-3-12B-it,ja,trial21
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,ふりむくろっか,google/gemma-3-12B-it,ja,trial21
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,ふりむくろっか,google/gemma-3-12B-it,ja,trial21
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ふりむくろっか,google/gemma-3-12B-it,ja,trial21
あはは,口を大きくあけて高く笑う声。,ふりむくろっか,google/gemma-3-12B-it,ja,trial21
あぶあぶ,水におぼれて苦しむさまを表わす語。,ふりむくろっか,google/gemma-3-12B-it,ja,trial21
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,ふりむくろっか,google/gemma-3-12B-it,ja,trial21
あーん,目下の者などに、いばって問い掛けるときのことば。,K'thok,google/gemma-3-12B-it,ja,trial22
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,ŋk,google/gemma-3-12B-it,ja,trial22
あざあざ,あざやか。,ŋk,google/gemma-3-12B-it,ja,trial22
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,ŋk,google/gemma-3-12B-it,ja,trial22
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,ŋk,google/gemma-3-12B-it,ja,trial22
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,ŋk,google/gemma-3-12B-it,ja,trial22
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ŋk,google/gemma-3-12B-it,ja,trial22
あはは,口を大きくあけて高く笑う声。,ŋk,google/gemma-3-12B-it,ja,trial22
あぶあぶ,水におぼれて苦しむさまを表わす語。,ŋk,google/gemma-3-12B-it,ja,trial22
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,ŋk,google/gemma-3-12B-it,ja,trial22
あーん,目下の者などに、いばって問い掛けるときのことば。,かみさま,Qwen/Qwen3-4b-thinking,ja,trial6
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。, kamisama ,Qwen/Qwen3-4b-thinking,ja,trial6
あざあざ,あざやか。, kamisama ,Qwen/Qwen3-4b-thinking,ja,trial6
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。, kamisama ,Qwen/Qwen3-4b-thinking,ja,trial6
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。, kamisama ,Qwen/Qwen3-4b-thinking,ja,trial6
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。, kamisama ,Qwen/Qwen3-4b-thinking,ja,trial6
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。, kamisama ,Qwen/Qwen3-4b-thinking,ja,trial6
あはは,口を大きくあけて高く笑う声。, kamisama ,Qwen/Qwen3-4b-thinking,ja,trial6
あぶあぶ,水におぼれて苦しむさまを表わす語。, kamisama ,Qwen/Qwen3-4b-thinking,ja,trial6
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。, kamisama ,Qwen/Qwen3-4b-thinking,ja,trial6
あーん,目下の者などに、いばって問い掛けるときのことば。, kotobasama ,Qwen/Qwen3-4b-thinking,ja,trial12
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,なきう,Qwen/Qwen3-4b-thinking,ja,trial12
あざあざ,あざやか。,なきう,Qwen/Qwen3-4b-thinking,ja,trial12
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,なきう,Qwen/Qwen3-4b-thinking,ja,trial12
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,なきう,Qwen/Qwen3-4b-thinking,ja,trial12
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,なきう,Qwen/Qwen3-4b-thinking,ja,trial12
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,なきう,Qwen/Qwen3-4b-thinking,ja,trial12
あはは,口を大きくあけて高く笑う声。,なきう,Qwen/Qwen3-4b-thinking,ja,trial12
あぶあぶ,水におぼれて苦しむさまを表わす語。,なきう,Qwen/Qwen3-4b-thinking,ja,trial12
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,なきう,Qwen/Qwen3-4b-thinking,ja,trial12
あーん,目下の者などに、いばって問い掛けるときのことば。,なにい,Qwen/Qwen3-4b-thinking,ja,trial13
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,なにっ,Qwen/Qwen3-4b-thinking,ja,trial13
あざあざ,あざやか。,なにっ,Qwen/Qwen3-4b-thinking,ja,trial13
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,なにっ,Qwen/Qwen3-4b-thinking,ja,trial13
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,なにっ,Qwen/Qwen3-4b-thinking,ja,trial13
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,なにっ,Qwen/Qwen3-4b-thinking,ja,trial13
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,なにっ,Qwen/Qwen3-4b-thinking,ja,trial13
あはは,口を大きくあけて高く笑う声。,なにっ,Qwen/Qwen3-4b-thinking,ja,trial13
あぶあぶ,水におぼれて苦しむさまを表わす語。,なにっ,Qwen/Qwen3-4b-thinking,ja,trial13
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,なにっ,Qwen/Qwen3-4b-thinking,ja,trial13
あーん,目下の者などに、いばって問い掛けるときのことば。,なう,Qwen/Qwen3-4b-thinking,ja,trial14
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,はなう,Qwen/Qwen3-4b-thinking,ja,trial14
あざあざ,あざやか。,はなう,Qwen/Qwen3-4b-thinking,ja,trial14
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,はなう,Qwen/Qwen3-4b-thinking,ja,trial14
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,はなう,Qwen/Qwen3-4b-thinking,ja,trial14
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,はなう,Qwen/Qwen3-4b-thinking,ja,trial14
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,はなう,Qwen/Qwen3-4b-thinking,ja,trial14
あはは,口を大きくあけて高く笑う声。,はなう,Qwen/Qwen3-4b-thinking,ja,trial14
あぶあぶ,水におぼれて苦しむさまを表わす語。,はなう,Qwen/Qwen3-4b-thinking,ja,trial14
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,はなう,Qwen/Qwen3-4b-thinking,ja,trial14
あーん,目下の者などに、いばって問い掛けるときのことば。,"

なう",Qwen/Qwen3-4b-thinking,ja,trial15
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,"

おっう",Qwen/Qwen3-4b-thinking,ja,trial15
あざあざ,あざやか。,"

おっう",Qwen/Qwen3-4b-thinking,ja,trial15
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,"

おっう",Qwen/Qwen3-4b-thinking,ja,trial15
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,"

おっう",Qwen/Qwen3-4b-thinking,ja,trial15
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,"

おっう",Qwen/Qwen3-4b-thinking,ja,trial15
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,"

おっう",Qwen/Qwen3-4b-thinking,ja,trial15
あはは,口を大きくあけて高く笑う声。,"

おっう",Qwen/Qwen3-4b-thinking,ja,trial15
あぶあぶ,水におぼれて苦しむさまを表わす語。,"

おっう",Qwen/Qwen3-4b-thinking,ja,trial15
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,"

おっう",Qwen/Qwen3-4b-thinking,ja,trial15
あーん,目下の者などに、いばって問い掛けるときのことば。,"

はらう",Qwen/Qwen3-4b-thinking,ja,trial16
