original_word,meaning,generated_word,model,language,trial
atishoo,['Representing the sound of a sneeze.'],"*   hyl’thara
*   k’th’lar
*   zo’th’nar
*   s’th’nar
*   glim’thara
*   vo’th’nar
*   ryn’thara
*   f’th’nar
*   sha’th’nar",google/gemma-3-1b-it,en,trial16
atichoo,['Representing the sound of a sneeze.'],"*   hyl’thara
*   k’th’lar
*   zo’th’nar
*   s’th’nar
*   glim’thara
*   vo’th’nar
*   ryn’thara
*   f’th’nar
*   sha’th’nar",google/gemma-3-1b-it,en,trial16
ahem,"['An exclamation representing a slight cough or clearing of the throat, used (a) to attract attention, esp. prior to speaking (b) to express hesitation, (mock) disapproval, embarrassment, suggestiveness, etc.']","*   hyl’thara
*   k’th’lar
*   zo’th’nar
*   s’th’nar
*   glim’thara
*   vo’th’nar
*   ryn’thara
*   f’th’nar
*   sha’th’nar",google/gemma-3-1b-it,en,trial16
ai,"['An exclamation of surprise, regret, pain, etc., often used in imitation of foreign speakers of English.']","*   hyl’thara
*   k’th’lar
*   zo’th’nar
*   s’th’nar
*   glim’thara
*   vo’th’nar
*   ryn’thara
*   f’th’nar
*   sha’th’nar",google/gemma-3-1b-it,en,trial16
aie,"['Awailing exclamation of resignation, surprise, regret, alarm, etc.; sometimes imitative of non-British speakers of English.']","*   hyl’thara
*   k’th’lar
*   zo’th’nar
*   s’th’nar
*   glim’thara
*   vo’th’nar
*   ryn’thara
*   f’th’nar
*   sha’th’nar",google/gemma-3-1b-it,en,trial16
alew,['A cry of sorrow or lamentation.'],"*   hyl’thara
*   k’th’lar
*   zo’th’nar
*   s’th’nar
*   glim’thara
*   vo’th’nar
*   ryn’thara
*   f’th’nar
*   sha’th’nar",google/gemma-3-1b-it,en,trial16
arf,"['Representing the bark of a (small) dog, or a human imitation of such a bark.']","*   hyl’thara
*   k’th’lar
*   zo’th’nar
*   s’th’nar
*   glim’thara
*   vo’th’nar
*   ryn’thara
*   f’th’nar
*   sha’th’nar",google/gemma-3-1b-it,en,trial16
argh,"['Expressing pain or fright; (also) expressing anguish, disappointment, or frustration.']","*   hyl’thara
*   k’th’lar
*   zo’th’nar
*   s’th’nar
*   glim’thara
*   vo’th’nar
*   ryn’thara
*   f’th’nar
*   sha’th’nar",google/gemma-3-1b-it,en,trial16
a,"['Expressing invocation, surprise, or admiration; (also) used to gain attention.']","sh’lo’rin, k’tharr, zyl’thum, v’thara, glo’m’nar, s’thara, fl’thara, re’thara, kor’thara, a’thara.",google/gemma-3-1b-it,en,trial17
achoo,['Representing the sound of a sneeze.'],"sh’lo’rin, k’tharr, zyl’thum, v’thara, glo’m’nar, sh’th’lar, z’th’el, v’sh’nar.",google/gemma-3-1b-it,en,trial17
atishoo,['Representing the sound of a sneeze.'],"sh’lo’rin, k’tharr, zyl’thum, v’thara, glo’m’nar, sh’th’lar, z’th’el, v’sh’nar.",google/gemma-3-1b-it,en,trial17
atichoo,['Representing the sound of a sneeze.'],"sh’lo’rin, k’tharr, zyl’thum, v’thara, glo’m’nar, sh’th’lar, z’th’el, v’sh’nar.",google/gemma-3-1b-it,en,trial17
ahem,"['An exclamation representing a slight cough or clearing of the throat, used (a) to attract attention, esp. prior to speaking (b) to express hesitation, (mock) disapproval, embarrassment, suggestiveness, etc.']","sh’lo’rin, k’tharr, zyl’thum, v’thara, glo’m’nar, sh’th’lar, z’th’el, v’sh’nar.",google/gemma-3-1b-it,en,trial17
ai,"['An exclamation of surprise, regret, pain, etc., often used in imitation of foreign speakers of English.']","sh’lo’rin, k’tharr, zyl’thum, v’thara, glo’m’nar, sh’th’lar, z’th’el, v’sh’nar.",google/gemma-3-1b-it,en,trial17
aie,"['Awailing exclamation of resignation, surprise, regret, alarm, etc.; sometimes imitative of non-British speakers of English.']","sh’lo’rin, k’tharr, zyl’thum, v’thara, glo’m’nar, sh’th’lar, z’th’el, v’sh’nar.",google/gemma-3-1b-it,en,trial17
alew,['A cry of sorrow or lamentation.'],"sh’lo’rin, k’tharr, zyl’thum, v’thara, glo’m’nar, sh’th’lar, z’th’el, v’sh’nar.",google/gemma-3-1b-it,en,trial17
arf,"['Representing the bark of a (small) dog, or a human imitation of such a bark.']","sh’lo’rin, k’tharr, zyl’thum, v’thara, glo’m’nar, sh’th’lar, z’th’el, v’sh’nar.",google/gemma-3-1b-it,en,trial17
argh,"['Expressing pain or fright; (also) expressing anguish, disappointment, or frustration.']","sh’lo’rin, k’tharr, zyl’thum, v’thara, glo’m’nar, sh’th’lar, z’th’el, v’sh’nar.",google/gemma-3-1b-it,en,trial17
a,"['Expressing invocation, surprise, or admiration; (also) used to gain attention.']","lumiflora-k'tharr, shimmersong, aeth'ra, hyl'thara, glim-vo, vora-k'tharr, flow-thara, zith-lum, re-glow, s'thara, k'tharr-vo, aeth-lum, shimmersong-a.",google/gemma-3-1b-it,en,trial18
achoo,['Representing the sound of a sneeze.'],"lumiflora-k'tharr, shimmersong, aeth'ra, hyl'thara, glim-vo, vora-k'tharr, flow-thara, zith-glow, re-lum, k'tharr-glow, s'thara, flow-a, shimmersong-a.",google/gemma-3-1b-it,en,trial18
atishoo,['Representing the sound of a sneeze.'],"lumiflora-k'tharr, shimmersong, aeth'ra, hyl'thara, glim-vo, vora-k'tharr, flow-thara, zith-glow, re-lum, k'tharr-glow, s'thara, flow-a, shimmersong-a.",google/gemma-3-1b-it,en,trial18
atichoo,['Representing the sound of a sneeze.'],"lumiflora-k'tharr, shimmersong, aeth'ra, hyl'thara, glim-vo, vora-k'tharr, flow-thara, zith-glow, re-lum, k'tharr-glow, s'thara, flow-a, shimmersong-a.",google/gemma-3-1b-it,en,trial18
ahem,"['An exclamation representing a slight cough or clearing of the throat, used (a) to attract attention, esp. prior to speaking (b) to express hesitation, (mock) disapproval, embarrassment, suggestiveness, etc.']","lumiflora-k'tharr, shimmersong, aeth'ra, hyl'thara, glim-vo, vora-k'tharr, flow-thara, zith-glow, re-lum, k'tharr-glow, s'thara, flow-a, shimmersong-a.",google/gemma-3-1b-it,en,trial18
ai,"['An exclamation of surprise, regret, pain, etc., often used in imitation of foreign speakers of English.']","lumiflora-k'tharr, shimmersong, aeth'ra, hyl'thara, glim-vo, vora-k'tharr, flow-thara, zith-glow, re-lum, k'tharr-glow, s'thara, flow-a, shimmersong-a.",google/gemma-3-1b-it,en,trial18
aie,"['Awailing exclamation of resignation, surprise, regret, alarm, etc.; sometimes imitative of non-British speakers of English.']","lumiflora-k'tharr, shimmersong, aeth'ra, hyl'thara, glim-vo, vora-k'tharr, flow-thara, zith-glow, re-lum, k'tharr-glow, s'thara, flow-a, shimmersong-a.",google/gemma-3-1b-it,en,trial18
alew,['A cry of sorrow or lamentation.'],"lumiflora-k'tharr, shimmersong, aeth'ra, hyl'thara, glim-vo, vora-k'tharr, flow-thara, zith-glow, re-lum, k'tharr-glow, s'thara, flow-a, shimmersong-a.",google/gemma-3-1b-it,en,trial18
arf,"['Representing the bark of a (small) dog, or a human imitation of such a bark.']","lumiflora-k'tharr, shimmersong, aeth'ra, hyl'thara, glim-vo, vora-k'tharr, flow-thara, zith-glow, re-lum, k'tharr-glow, s'thara, flow-a, shimmersong-a.",google/gemma-3-1b-it,en,trial18
argh,"['Expressing pain or fright; (also) expressing anguish, disappointment, or frustration.']","lumiflora-k'tharr, shimmersong, aeth'ra, hyl'thara, glim-vo, vora-k'tharr, flow-thara, zith-glow, re-lum, k'tharr-glow, s'thara, flow-a, shimmersong-a.",google/gemma-3-1b-it,en,trial18
a,"['Expressing invocation, surprise, or admiration; (also) used to gain attention.']","‘Lúm’th’ara’s’ sh’el’d’ra’n’ (pronounced: Loo-m-thah-rah’s she-el-drah-n) – ‘A shimmering, resonant chime, like a captured starbeam, echoing with a quiet, breathless wonder.’",google/gemma-3-1b-it,en,trial19
achoo,['Representing the sound of a sneeze.'],S’h’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el,google/gemma-3-1b-it,en,trial19
atishoo,['Representing the sound of a sneeze.'],S’h’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el,google/gemma-3-1b-it,en,trial19
atichoo,['Representing the sound of a sneeze.'],S’h’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el,google/gemma-3-1b-it,en,trial19
ahem,"['An exclamation representing a slight cough or clearing of the throat, used (a) to attract attention, esp. prior to speaking (b) to express hesitation, (mock) disapproval, embarrassment, suggestiveness, etc.']",S’h’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el,google/gemma-3-1b-it,en,trial19
ai,"['An exclamation of surprise, regret, pain, etc., often used in imitation of foreign speakers of English.']",S’h’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el,google/gemma-3-1b-it,en,trial19
aie,"['Awailing exclamation of resignation, surprise, regret, alarm, etc.; sometimes imitative of non-British speakers of English.']",S’h’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el,google/gemma-3-1b-it,en,trial19
alew,['A cry of sorrow or lamentation.'],S’h’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el,google/gemma-3-1b-it,en,trial19
arf,"['Representing the bark of a (small) dog, or a human imitation of such a bark.']",S’h’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el,google/gemma-3-1b-it,en,trial19
argh,"['Expressing pain or fright; (also) expressing anguish, disappointment, or frustration.']",S’h’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el’ara’s’s’th’ra’n’lo’k’en’d’ra’v’en’t’el,google/gemma-3-1b-it,en,trial19
a,"['Expressing invocation, surprise, or admiration; (also) used to gain attention.']",,google/gemma-3-1b-it,en,trial20
achoo,['Representing the sound of a sneeze.'],,google/gemma-3-1b-it,en,trial20
atishoo,['Representing the sound of a sneeze.'],,google/gemma-3-1b-it,en,trial20
atichoo,['Representing the sound of a sneeze.'],,google/gemma-3-1b-it,en,trial20
ahem,"['An exclamation representing a slight cough or clearing of the throat, used (a) to attract attention, esp. prior to speaking (b) to express hesitation, (mock) disapproval, embarrassment, suggestiveness, etc.']",,google/gemma-3-1b-it,en,trial20
ai,"['An exclamation of surprise, regret, pain, etc., often used in imitation of foreign speakers of English.']",,google/gemma-3-1b-it,en,trial20
aie,"['Awailing exclamation of resignation, surprise, regret, alarm, etc.; sometimes imitative of non-British speakers of English.']",,google/gemma-3-1b-it,en,trial20
alew,['A cry of sorrow or lamentation.'],,google/gemma-3-1b-it,en,trial20
arf,"['Representing the bark of a (small) dog, or a human imitation of such a bark.']",,google/gemma-3-1b-it,en,trial20
argh,"['Expressing pain or fright; (also) expressing anguish, disappointment, or frustration.']",,google/gemma-3-1b-it,en,trial20
a,"['Expressing invocation, surprise, or admiration; (also) used to gain attention.']",,google/gemma-3-1b-it,en,trial21
achoo,['Representing the sound of a sneeze.'],,google/gemma-3-1b-it,en,trial21
atishoo,['Representing the sound of a sneeze.'],,google/gemma-3-1b-it,en,trial21
atichoo,['Representing the sound of a sneeze.'],,google/gemma-3-1b-it,en,trial21
ahem,"['An exclamation representing a slight cough or clearing of the throat, used (a) to attract attention, esp. prior to speaking (b) to express hesitation, (mock) disapproval, embarrassment, suggestiveness, etc.']",,google/gemma-3-1b-it,en,trial21
ai,"['An exclamation of surprise, regret, pain, etc., often used in imitation of foreign speakers of English.']",,google/gemma-3-1b-it,en,trial21
aie,"['Awailing exclamation of resignation, surprise, regret, alarm, etc.; sometimes imitative of non-British speakers of English.']",,google/gemma-3-1b-it,en,trial21
alew,['A cry of sorrow or lamentation.'],,google/gemma-3-1b-it,en,trial21
arf,"['Representing the bark of a (small) dog, or a human imitation of such a bark.']",,google/gemma-3-1b-it,en,trial21
argh,"['Expressing pain or fright; (also) expressing anguish, disappointment, or frustration.']",,google/gemma-3-1b-it,en,trial21
a,"['Expressing invocation, surprise, or admiration; (also) used to gain attention.']",Shimmering_Whisper,google/gemma-3-1b-it,en,trial22
achoo,['Representing the sound of a sneeze.'],Shimmering_Echo,google/gemma-3-1b-it,en,trial22
atishoo,['Representing the sound of a sneeze.'],Shimmering_Echo,google/gemma-3-1b-it,en,trial22
atichoo,['Representing the sound of a sneeze.'],Shimmering_Echo,google/gemma-3-1b-it,en,trial22
ahem,"['An exclamation representing a slight cough or clearing of the throat, used (a) to attract attention, esp. prior to speaking (b) to express hesitation, (mock) disapproval, embarrassment, suggestiveness, etc.']",Shimmering_Echo,google/gemma-3-1b-it,en,trial22
ai,"['An exclamation of surprise, regret, pain, etc., often used in imitation of foreign speakers of English.']",Shimmering_Echo,google/gemma-3-1b-it,en,trial22
aie,"['Awailing exclamation of resignation, surprise, regret, alarm, etc.; sometimes imitative of non-British speakers of English.']",Shimmering_Echo,google/gemma-3-1b-it,en,trial22
alew,['A cry of sorrow or lamentation.'],Shimmering_Echo,google/gemma-3-1b-it,en,trial22
arf,"['Representing the bark of a (small) dog, or a human imitation of such a bark.']",Shimmering_Echo,google/gemma-3-1b-it,en,trial22
argh,"['Expressing pain or fright; (also) expressing anguish, disappointment, or frustration.']",Shimmering_Echo,google/gemma-3-1b-it,en,trial22
a,"['Expressing invocation, surprise, or admiration; (also) used to gain attention.']",K'tharr,google/gemma-3-4b-it,en,trial6
achoo,['Representing the sound of a sneeze.'],K'tharr,google/gemma-3-4b-it,en,trial6
atishoo,['Representing the sound of a sneeze.'],K'tharr,google/gemma-3-4b-it,en,trial6
atichoo,['Representing the sound of a sneeze.'],K'tharr,google/gemma-3-4b-it,en,trial6
ahem,"['An exclamation representing a slight cough or clearing of the throat, used (a) to attract attention, esp. prior to speaking (b) to express hesitation, (mock) disapproval, embarrassment, suggestiveness, etc.']",K'tharr,google/gemma-3-4b-it,en,trial6
ai,"['An exclamation of surprise, regret, pain, etc., often used in imitation of foreign speakers of English.']",K'tharr,google/gemma-3-4b-it,en,trial6
aie,"['Awailing exclamation of resignation, surprise, regret, alarm, etc.; sometimes imitative of non-British speakers of English.']",K'tharr,google/gemma-3-4b-it,en,trial6
alew,['A cry of sorrow or lamentation.'],K'tharr,google/gemma-3-4b-it,en,trial6
arf,"['Representing the bark of a (small) dog, or a human imitation of such a bark.']",K'tharr,google/gemma-3-4b-it,en,trial6
argh,"['Expressing pain or fright; (also) expressing anguish, disappointment, or frustration.']",K'tharr,google/gemma-3-4b-it,en,trial6
a,"['Expressing invocation, surprise, or admiration; (also) used to gain attention.']",Aella,google/gemma-3-4b-it,en,trial12
achoo,['Representing the sound of a sneeze.'],"Okay, here's a constructed language vocabulary focused on the meaning ""Expressing invocation, surprise, or admiration; (also) used to gain attention,"" with phonetic symbols and Roman letter equivalents. I've aimed for a somewhat melodic and evocative feel.

**Language Name:**  Aethel (pronounced /ˈæθəl/) - meaning ""Noble Echo""

**Vocabulary:**

*   **'Aeth'** (Pronounced: /ˈæθ/) -  *Meaning:*  Invocation, call, plea. (Root word)
*   **'Aeth-ra'** (Pronounced: /ˈæθ.rɑ/) - *Meaning:*  Wonder, awe, profound surprise. (Aeth + suffix indicating intensity)
*   **'Aeth-lin'** (Pronounced: /ˈæθ.lɪn/) - *Meaning:*  Admiration, respect, heartfelt approval. (Aeth + suffix indicating positive regard)
*   **'Aeth-na'** (Pronounced: /ˈæθ.nɑ/) - *Meaning:*  Attention-getter, a signal for notice, a dramatic pause. (Aeth + suffix indicating action)
*   **'Aeth-iel'** (Pronounced: /ˈæθ.ɪl/) - *Meaning:*  Exclamation of excitement, joyous surprise. (Aeth + suffix indicating emotion)
*   **'Aeth-mor'** (Pronounced: /ˈæθ.mɔr/) - *Meaning:*  A grand declaration, a powerful statement. (Aeth + suffix indicating magnitude)
*   **'Aeth-sil'** (Pronounced: /ˈæθ.sɪl/) - *Meaning:*  A whispered request, a hopeful plea. (Aeth + suffix indicating subtlety)
*   **'Aeth-van'** (Pronounced: /ˈæθ.vɑn/) - *Meaning:*  A sudden, sharp attention-grabber, a startling announcement. (Aeth + suffix indicating abruptness)
*   **'Aeth'** (Pronounced: /ˈæθ/) - *Meaning:* (Base) To call out, to address, to invoke. (Simple form)
*   **'Ra'** (Pronounced: /rɑ/) - *Meaning:*  (Modifier)  Intensity, depth, significance. (Used with Aeth to intensify meaning)
*   **'Lin'",google/gemma-3-4b-it,en,trial12
atishoo,['Representing the sound of a sneeze.'],"Okay, here's a constructed language vocabulary focused on the meaning ""Expressing invocation, surprise, or admiration; (also) used to gain attention,"" with phonetic symbols and Roman letter equivalents. I've aimed for a somewhat melodic and evocative feel.

**Language Name:**  Aethel (pronounced /ˈæθəl/) - meaning ""Noble Echo""

**Vocabulary:**

*   **'Aeth'** (Pronounced: /ˈæθ/) -  *Meaning:*  Invocation, call, plea. (Root word)
*   **'Aeth-ra'** (Pronounced: /ˈæθ.rɑ/) - *Meaning:*  Wonder, awe, profound surprise. (Aeth + suffix indicating intensity)
*   **'Aeth-lin'** (Pronounced: /ˈæθ.lɪn/) - *Meaning:*  Admiration, respect, heartfelt approval. (Aeth + suffix indicating positive regard)
*   **'Aeth-na'** (Pronounced: /ˈæθ.nɑ/) - *Meaning:*  Attention-getter, a signal for notice, a dramatic pause. (Aeth + suffix indicating action)
*   **'Aeth-iel'** (Pronounced: /ˈæθ.ɪl/) - *Meaning:*  Exclamation of excitement, joyous surprise. (Aeth + suffix indicating emotion)
*   **'Aeth-mor'** (Pronounced: /ˈæθ.mɔr/) - *Meaning:*  A grand declaration, a powerful statement. (Aeth + suffix indicating magnitude)
*   **'Aeth-sil'** (Pronounced: /ˈæθ.sɪl/) - *Meaning:*  A whispered request, a hopeful plea. (Aeth + suffix indicating subtlety)
*   **'Aeth-van'** (Pronounced: /ˈæθ.vɑn/) - *Meaning:*  A sudden, sharp attention-grabber, a startling announcement. (Aeth + suffix indicating abruptness)
*   **'Aeth'** (Pronounced: /ˈæθ/) - *Meaning:* (Base) To call out, to address, to invoke. (Simple form)
*   **'Ra'** (Pronounced: /rɑ/) - *Meaning:*  (Modifier)  Intensity, depth, significance. (Used with Aeth to intensify meaning)
*   **'Lin'",google/gemma-3-4b-it,en,trial12
